"Frequency (Hz)","Absolute Amplitude (a.u.)"
1.365087891E4,1.362673042E-1
1.365234375E4,2.535744402E-1
1.365380859E4,1.393389907E-1
1.365527344E4,7.375959030E-2
1.365673828E4,1.807017695E-1
1.365820312E4,6.534104715E-2
1.365966797E4,6.763383857E-2
1.366113281E4,4.176834783E-2
1.366259766E4,1.050753755E-1
1.366406250E4,7.269039129E-2
1.366552734E4,5.361621593E-2
1.366699219E4,3.517621197E-2
1.366845703E4,4.703536605E-2
1.366992188E4,7.754064265E-2
1.367138672E4,9.334582311E-2
1.367285156E4,1.853759582E-1
1.367431641E4,9.723531639E-2
1.367578125E4,1.533052415E-1
1.367724609E4,1.117817547E-1
1.367871094E4,9.647722380E-2
1.368017578E4,1.881795507E-1
1.368164062E4,1.348791951E-1
1.368310547E4,1.805542658E-1
1.368457031E4,1.545055592E-1
1.368603516E4,6.751949598E-2
1.368750000E4,1.601007834E-1
1.368896484E4,1.558123256E-1
1.369042969E4,5.319979454E-2
1.369189453E4,1.055219093E-1
1.369335938E4,1.058669113E-1
1.369482422E4,1.927890906E-1
1.369628906E4,6.772985781E-2
1.369775391E4,7.089441268E-2
1.369921875E4,6.015952396E-2
1.370068359E4,4.723475867E-3
1.370214844E4,8.111307191E-2
1.370361328E4,1.323806363E-1
1.370507812E4,1.269065407E-1
1.370654297E4,1.753761739E-1
1.370800781E4,2.225506344E-2
1.370947266E4,1.182999074E-1
1.371093750E4,6.140705520E-2
1.371240234E4,6.832258123E-2
1.371386719E4,1.417591832E-1
1.371533203E4,5.671167018E-2
1.371679688E4,7.433481278E-2
1.371826172E4,8.125507900E-2
1.371972656E4,6.080564602E-2
1.372119141E4,5.144142996E-2
1.372265625E4,1.344274973E-3
1.372412109E4,8.429119631E-2
1.372558594E4,1.295308216E-1
1.372705078E4,1.006282294E-1
1.372851562E4,1.392035606E-1
1.372998047E4,6.383258946E-2
1.373144531E4,1.000265760E-1
1.373291016E4,3.822825363E-2
1.373437500E4,2.758076546E-2
1.373583984E4,6.337433828E-2
1.373730469E4,1.227056652E-1
1.373876953E4,3.868494882E-2
1.374023438E4,1.044861007E-1
1.374169922E4,2.687879056E-2
1.374316406E4,1.179341839E-1
1.374462891E4,4.611552476E-2
1.374609375E4,1.913919555E-1
1.374755859E4,4.213716437E-2
1.374902344E4,7.501910500E-2
1.375048828E4,8.967394033E-2
1.375195312E4,1.779895704E-2
1.375341797E4,1.339536554E-1
1.375488281E4,2.216557287E-2
1.375634766E4,6.450880065E-2
1.375781250E4,8.746692589E-2
1.375927734E4,1.316186611E-1
1.376074219E4,1.088137087E-1
1.376220703E4,2.139004527E-1
1.376367188E4,7.252692598E-2
1.376513672E4,2.064590188E-1
1.376660156E4,6.572219190E-2
1.376806641E4,8.070781657E-2
1.376953125E4,7.723792999E-2
1.377099609E4,3.302574843E-2
1.377246094E4,7.051519601E-2
1.377392578E4,7.168658221E-2
1.377539062E4,5.232139889E-2
1.377685547E4,1.539719775E-1
1.377832031E4,1.046344595E-1
1.377978516E4,8.139241860E-2
1.378125000E4,1.435156898E-1
1.378271484E4,1.511079311E-2
1.378417969E4,8.416946714E-2
1.378564453E4,9.785929789E-2
1.378710938E4,3.663114840E-2
1.378857422E4,1.244713043E-1
1.379003906E4,1.095642767E-1
1.379150391E4,1.005061752E-1
1.379296875E4,1.017956099E-1
1.379443359E4,1.456851898E-1
1.379589844E4,8.785540492E-2
1.379736328E4,2.297592239E-2
1.379882812E4,1.498281517E-2
1.380029297E4,8.754692312E-2
1.380175781E4,1.611306461E-2
1.380322266E4,1.370085471E-1
1.380468750E4,7.293956269E-2
1.380615234E4,5.160426410E-2
1.380761719E4,3.858303923E-2
1.380908203E4,1.167604700E-1
1.381054688E4,9.825395238E-3
1.381201172E4,1.285993084E-1
1.381347656E4,9.594891682E-2
1.381494141E4,2.676426145E-2
1.381640625E4,8.654650337E-2
1.381787109E4,1.079165977E-1
1.381933594E4,3.601427799E-2
1.382080078E4,9.788457043E-2
1.382226562E4,2.622294003E-2
1.382373047E4,1.376666557E-1
1.382519531E4,5.160441804E-2
1.382666016E4,6.631768990E-2
1.382812500E4,7.213639277E-2
1.382958984E4,1.126292711E-1
1.383105469E4,1.099816506E-1
1.383251953E4,6.934834585E-2
1.383398438E4,7.467309417E-2
1.383544922E4,7.273216425E-2
1.383691406E4,8.210118102E-2
1.383837891E4,1.091734383E-1
1.383984375E4,1.249122702E-1
1.384130859E4,7.167288618E-2
1.384277344E4,1.056558365E-1
1.384423828E4,2.445342509E-2
1.384570312E4,4.737209252E-2
1.384716797E4,2.915570350E-2
1.384863281E4,7.510069513E-2
1.385009766E4,1.456990102E-1
1.385156250E4,9.847541890E-2
1.385302734E4,7.906104963E-2
1.385449219E4,1.014113168E-1
1.385595703E4,5.343128960E-2
1.385742188E4,1.040218720E-1
1.385888672E4,4.579895091E-2
1.386035156E4,1.145359054E-1
1.386181641E4,4.328431135E-2
1.386328125E4,1.136262862E-2
1.386474609E4,7.610250380E-2
1.386621094E4,4.896436621E-2
1.386767578E4,6.086305457E-2
1.386914062E4,5.352787716E-2
1.387060547E4,6.810076335E-2
1.387207031E4,5.166611597E-2
1.387353516E4,3.615258967E-2
1.387500000E4,1.496440400E-2
1.387646484E4,7.231206662E-2
1.387792969E4,1.186473550E-1
1.387939453E4,8.093973979E-2
1.388085938E4,1.038411931E-1
1.388232422E4,1.314076674E-2
1.388378906E4,4.566616514E-2
1.388525391E4,7.314050235E-2
1.388671875E4,1.263596393E-1
1.388818359E4,1.687640382E-1
1.388964844E4,1.188439483E-1
1.389111328E4,1.553668011E-1
1.389257812E4,1.070915268E-1
1.389404297E4,7.617523395E-2
1.389550781E4,1.167516661E-1
1.389697266E4,8.827450743E-2
1.389843750E4,9.393101068E-2
1.389990234E4,7.186492040E-2
1.390136719E4,4.225920639E-2
1.390283203E4,1.004334602E-1
1.390429688E4,2.765803560E-2
1.390576172E4,8.161263991E-2
1.390722656E4,1.385338355E-1
1.390869141E4,1.053882477E-1
1.391015625E4,2.098080419E-1
1.391162109E4,1.627461938E-1
1.391308594E4,1.615430313E-1
1.391455078E4,1.362779126E-1
1.391601562E4,1.329640356E-1
1.391748047E4,7.386908748E-2
1.391894531E4,9.459100799E-2
1.392041016E4,1.209987302E-1
1.392187500E4,1.279033228E-1
1.392333984E4,1.749020099E-1
1.392480469E4,1.044236598E-1
1.392626953E4,1.043238496E-1
1.392773438E4,1.131781995E-1
1.392919922E4,3.398836006E-3
1.393066406E4,5.007303701E-2
1.393212891E4,1.784218559E-1
1.393359375E4,1.702523968E-1
1.393505859E4,1.505995174E-1
1.393652344E4,2.039370393E-1
1.393798828E4,1.162644420E-1
1.393945312E4,1.507854888E-1
1.394091797E4,1.030660988E-1
1.394238281E4,1.169637026E-1
1.394384766E4,1.561927854E-1
1.394531250E4,1.883503650E-1
1.394677734E4,1.494857266E-1
1.394824219E4,1.037095491E-1
1.394970703E4,1.389993353E-1
1.395117188E4,7.293665539E-2
1.395263672E4,1.507208254E-1
1.395410156E4,1.261187486E-1
1.395556641E4,7.572514455E-2
1.395703125E4,4.501387190E-2
1.395849609E4,1.273438126E-1
1.395996094E4,1.462153068E-1
1.396142578E4,1.318137751E-1
1.396289062E4,9.053172801E-2
1.396435547E4,9.301876671E-2
1.396582031E4,4.850187378E-2
1.396728516E4,1.448376091E-1
1.396875000E4,6.814608202E-2
1.397021484E4,1.350890774E-1
1.397167969E4,2.243565475E-1
1.397314453E4,1.274534730E-1
1.397460938E4,1.543810153E-1
1.397607422E4,9.736942129E-2
1.397753906E4,7.814086744E-2
1.397900391E4,1.234441896E-1
1.398046875E4,1.129924218E-1
1.398193359E4,1.444133152E-1
1.398339844E4,1.585220299E-1
1.398486328E4,1.601884463E-1
1.398632812E4,1.485644787E-1
1.398779297E4,1.290686053E-1
1.398925781E4,2.499014960E-2
1.399072266E4,7.695067938E-2
1.399218750E4,6.824768513E-2
1.399365234E4,7.414235133E-2
1.399511719E4,9.699608976E-2
1.399658203E4,8.646014046E-2
1.399804688E4,8.353458884E-2
1.399951172E4,1.769455946E-1
1.400097656E4,1.137449372E-1
1.400244141E4,7.457537655E-2
1.400390625E4,1.057925013E-1
1.400537109E4,5.518619160E-2
1.400683594E4,2.353478123E-2
1.400830078E4,7.379001548E-2
1.400976562E4,1.037549103E-1
1.401123047E4,1.585216286E-1
1.401269531E4,1.082568555E-1
1.401416016E4,1.599445078E-1
1.401562500E4,1.324094790E-1
1.401708984E4,2.042792277E-1
1.401855469E4,4.130121524E-2
1.402001953E4,1.685886596E-1
1.402148438E4,3.881603211E-2
1.402294922E4,1.413781773E-1
1.402441406E4,1.062375246E-1
1.402587891E4,7.132122291E-2
1.402734375E4,1.100470176E-1
1.402880859E4,9.721702603E-2
1.403027344E4,6.193874104E-2
1.403173828E4,5.962499344E-2
1.403320312E4,3.906824072E-2
1.403466797E4,4.465585464E-2
1.403613281E4,2.635027989E-2
1.403759766E4,1.275416790E-1
1.403906250E4,6.510183816E-2
1.404052734E4,1.782568896E-1
1.404199219E4,7.790774114E-2
1.404345703E4,8.234793527E-2
1.404492188E4,1.062837387E-1
1.404638672E4,1.630999101E-1
1.404785156E4,7.908162431E-2
1.404931641E4,6.006125174E-2
1.405078125E4,6.410853038E-2
1.405224609E4,8.466924489E-2
1.405371094E4,1.621211954E-1
1.405517578E4,9.933332159E-2
1.405664062E4,1.191817992E-1
1.405810547E4,2.200528582E-1
1.405957031E4,3.971092168E-2
1.406103516E4,4.681568860E-2
1.406250000E4,3.600536589E-2
1.406396484E4,2.251703346E-3
1.406542969E4,1.146672590E-1
1.406689453E4,1.192684104E-1
1.406835938E4,7.049351789E-2
1.406982422E4,3.135673174E-2
1.407128906E4,3.765950737E-2
1.407275391E4,8.891146000E-2
1.407421875E4,6.466700981E-2
1.407568359E4,1.090978102E-1
1.407714844E4,5.645452539E-2
1.407861328E4,1.191931123E-1
1.408007812E4,9.418770450E-2
1.408154297E4,9.143659266E-2
1.408300781E4,6.908632432E-2
1.408447266E4,6.229045376E-2
1.408593750E4,4.481316675E-2
1.408740234E4,1.163593435E-1
1.408886719E4,2.217309774E-2
1.409033203E4,5.440056894E-2
1.409179688E4,1.414197790E-1
1.409326172E4,1.104044034E-1
1.409472656E4,8.602888033E-2
1.409619141E4,1.696152863E-1
1.409765625E4,1.282237141E-1
1.409912109E4,1.165959587E-1
1.410058594E4,3.773394707E-2
1.410205078E4,5.705895179E-2
1.410351562E4,4.118962234E-2
1.410498047E4,4.892873568E-2
1.410644531E4,6.453908277E-2
1.410791016E4,2.815234179E-2
1.410937500E4,7.800226546E-2
1.411083984E4,1.035083311E-1
1.411230469E4,1.934739087E-1
1.411376953E4,1.093089606E-1
1.411523438E4,1.451220847E-1
1.411669922E4,1.445327498E-1
1.411816406E4,1.428190141E-1
1.411962891E4,1.845908588E-1
1.412109375E4,9.515834441E-2
1.412255859E4,1.413562764E-1
1.412402344E4,5.769752363E-2
1.412548828E4,2.920783541E-2
1.412695312E4,1.711342773E-1
1.412841797E4,1.205996276E-2
1.412988281E4,1.721585404E-1
1.413134766E4,6.368853204E-2
1.413281250E4,4.281590240E-2
1.413427734E4,1.656219818E-2
1.413574219E4,4.338064581E-2
1.413720703E4,3.945507723E-2
1.413867188E4,4.583707988E-2
1.414013672E4,5.303614475E-2
1.414160156E4,3.421931155E-2
1.414306641E4,8.816225029E-2
1.414453125E4,9.461096585E-2
1.414599609E4,5.802880523E-2
1.414746094E4,7.460710676E-2
1.414892578E4,2.937502293E-2
1.415039062E4,1.819186632E-2
1.415185547E4,4.042371132E-2
1.415332031E4,4.968150467E-2
1.415478516E4,4.593591469E-2
1.415625000E4,1.010740257E-1
1.415771484E4,3.205596190E-2
1.415917969E4,5.494803654E-2
1.416064453E4,5.499673200E-2
1.416210938E4,6.761446956E-2
1.416357422E4,8.594597132E-2
1.416503906E4,6.160302738E-2
1.416650391E4,7.283750421E-2
1.416796875E4,2.487574560E-2
1.416943359E4,9.990351963E-2
1.417089844E4,7.876220810E-2
1.417236328E4,6.124850772E-2
1.417382812E4,5.766376722E-2
1.417529297E4,1.486058591E-1
1.417675781E4,5.577356221E-2
1.417822266E4,1.501096563E-1
1.417968750E4,8.089691911E-2
1.418115234E4,9.410679420E-2
1.418261719E4,1.111627340E-1
1.418408203E4,8.371893381E-2
1.418554688E4,1.265241809E-1
1.418701172E4,8.409534210E-2
1.418847656E4,6.182731701E-2
1.418994141E4,3.004490262E-2
1.419140625E4,8.146652237E-2
1.419287109E4,2.289046469E-2
1.419433594E4,9.493394798E-2
1.419580078E4,1.616223557E-1
1.419726562E4,6.698980209E-2
1.419873047E4,4.691653214E-2
1.420019531E4,8.866370065E-2
1.420166016E4,9.102075858E-2
1.420312500E4,7.986762210E-2
1.420458984E4,1.169071191E-1
1.420605469E4,1.262018741E-2
1.420751953E4,3.897652341E-2
1.420898438E4,1.069271472E-1
1.421044922E4,4.519427763E-2
1.421191406E4,4.669357096E-2
1.421337891E4,1.273614607E-1
1.421484375E4,5.339425872E-2
1.421630859E4,6.625370856E-2
1.421777344E4,6.927297869E-2
1.421923828E4,1.293139795E-2
1.422070312E4,1.052708559E-1
1.422216797E4,1.316680149E-3
1.422363281E4,1.132048332E-1
1.422509766E4,4.330310794E-2
1.422656250E4,1.486458751E-1
1.422802734E4,1.128480881E-1
1.422949219E4,5.732048250E-2
1.423095703E4,5.278617037E-2
1.423242188E4,5.405155458E-2
1.423388672E4,2.698341065E-2
1.423535156E4,9.888673965E-2
1.423681641E4,4.408941729E-2
1.423828125E4,9.977436304E-2
1.423974609E4,2.356680934E-2
1.424121094E4,1.298438985E-1
1.424267578E4,8.627297511E-2
1.424414062E4,1.877540150E-2
1.424560547E4,6.433789345E-2
1.424707031E4,6.798414610E-2
1.424853516E4,2.975144467E-2
1.425000000E4,4.747955431E-2
1.425146484E4,1.950612731E-1
1.425292969E4,4.821097697E-2
1.425439453E4,1.780435402E-1
1.425585938E4,8.522483985E-2
1.425732422E4,1.263587990E-1
1.425878906E4,8.571827265E-2
1.426025391E4,1.145696254E-1
1.426171875E4,1.268637921E-1
1.426318359E4,1.428091638E-1
1.426464844E4,8.680195797E-2
1.426611328E4,8.672444637E-2
1.426757812E4,7.924196674E-2
1.426904297E4,6.002367856E-2
1.427050781E4,1.114357531E-1
1.427197266E4,9.086062459E-2
1.427343750E4,1.142313747E-1
1.427490234E4,7.782079686E-2
1.427636719E4,1.134678331E-1
1.427783203E4,7.319185928E-2
1.427929688E4,9.107554979E-2
1.428076172E4,5.656099830E-2
1.428222656E4,4.038992119E-2
1.428369141E4,1.068689945E-2
1.428515625E4,7.133516240E-2
1.428662109E4,9.856522209E-2
1.428808594E4,1.476263148E-1
1.428955078E4,7.899000190E-2
1.429101562E4,1.255483598E-1
1.429248047E4,2.432289171E-2
1.429394531E4,8.383686177E-2
1.429541016E4,8.453277722E-2
1.429687500E4,8.149304977E-2
1.429833984E4,3.251741812E-2
1.429980469E4,1.207988846E-1
1.430126953E4,9.447666055E-2
1.430273438E4,1.260562343E-1
1.430419922E4,1.131312326E-1
1.430566406E4,2.698338518E-2
1.430712891E4,6.683923107E-2
1.430859375E4,3.822339139E-2
1.431005859E4,1.018729951E-1
1.431152344E4,4.543697410E-2
1.431298828E4,9.840184293E-2
1.431445312E4,6.991443784E-2
1.431591797E4,1.859831773E-1
1.431738281E4,1.393099208E-2
1.431884766E4,1.001747652E-1
1.432031250E4,8.458266544E-2
1.432177734E4,1.088904553E-1
1.432324219E4,1.333617622E-1
1.432470703E4,7.575388707E-2
1.432617188E4,2.333649149E-1
1.432763672E4,8.403839039E-2
1.432910156E4,9.407427254E-2
1.433056641E4,7.820330603E-2
1.433203125E4,5.880489643E-2
1.433349609E4,4.960124443E-2
1.433496094E4,1.149949096E-1
1.433642578E4,8.192915274E-2
1.433789062E4,8.909924554E-2
1.433935547E4,4.825430187E-2
1.434082031E4,9.706611498E-2
1.434228516E4,8.440747170E-2
1.434375000E4,1.152490966E-1
1.434521484E4,4.017312093E-2
1.434667969E4,9.426259352E-2
1.434814453E4,9.156043550E-2
1.434960938E4,1.377876931E-1
1.435107422E4,7.970736000E-2
1.435253906E4,1.271922056E-1
1.435400391E4,1.132844535E-1
1.435546875E4,1.072140841E-1
1.435693359E4,1.628396974E-1
1.435839844E4,6.047938536E-2
1.435986328E4,1.065116287E-1
1.436132812E4,2.463544347E-2
1.436279297E4,1.817825507E-1
1.436425781E4,1.021956593E-1
1.436572266E4,8.478791483E-2
1.436718750E4,7.912689154E-2
1.436865234E4,1.340244796E-1
1.437011719E4,9.273548541E-2
1.437158203E4,1.094594154E-1
1.437304688E4,1.238874211E-1
1.437451172E4,1.109491667E-1
1.437597656E4,8.710856854E-2
1.437744141E4,9.971097944E-2
1.437890625E4,9.740548286E-2
1.438037109E4,8.983509110E-2
1.438183594E4,7.126587305E-2
1.438330078E4,1.354275081E-2
1.438476562E4,1.041111671E-1
1.438623047E4,1.592749633E-1
1.438769531E4,1.553722358E-1
1.438916016E4,1.180009042E-1
1.439062500E4,7.605531621E-2
1.439208984E4,5.984833472E-2
1.439355469E4,9.822694347E-2
1.439501953E4,3.293391633E-2
1.439648438E4,6.344734604E-2
1.439794922E4,1.597944454E-1
1.439941406E4,8.243195229E-2
1.440087891E4,1.216163818E-1
1.440234375E4,3.030947667E-2
1.440380859E4,1.436310174E-1
1.440527344E4,2.087094405E-2
1.440673828E4,9.035754041E-2
1.440820312E4,9.612433982E-2
1.440966797E4,9.996363794E-2
1.441113281E4,8.018592485E-2
1.441259766E4,8.331464644E-2
1.441406250E4,2.032982243E-2
1.441552734E4,4.352175686E-2
1.441699219E4,1.339512575E-1
1.441845703E4,1.018103865E-1
1.441992188E4,5.830934871E-2
1.442138672E4,1.000528854E-1
1.442285156E4,8.618783624E-2
1.442431641E4,6.010047071E-2
1.442578125E4,3.992954225E-2
1.442724609E4,8.230397474E-2
1.442871094E4,2.486407564E-2
1.443017578E4,6.445851866E-2
1.443164062E4,1.147742916E-1
1.443310547E4,8.019376077E-2
1.443457031E4,5.259527020E-2
1.443603516E4,1.049422734E-1
1.443750000E4,9.844214789E-2
1.443896484E4,2.223779924E-1
1.444042969E4,8.714625466E-2
1.444189453E4,2.164096461E-1
1.444335938E4,1.705177568E-1
1.444482422E4,1.718193611E-1
1.444628906E4,1.469240195E-1
1.444775391E4,9.108475738E-2
1.444921875E4,9.669689302E-2
1.445068359E4,7.817808616E-2
1.445214844E4,6.989513212E-2
1.445361328E4,8.634183158E-2
1.445507812E4,1.906848898E-2
1.445654297E4,1.661183942E-1
1.445800781E4,1.436500490E-1
1.445947266E4,1.321672439E-1
1.446093750E4,6.575445238E-2
1.446240234E4,4.881568298E-2
1.446386719E4,4.004852806E-2
1.446533203E4,7.349314426E-2
1.446679688E4,1.434298223E-1
1.446826172E4,1.112193365E-1
1.446972656E4,2.114884050E-1
1.447119141E4,1.646058300E-1
1.447265625E4,1.096490528E-1
1.447412109E4,1.543392139E-1
1.447558594E4,8.280882701E-3
1.447705078E4,1.252891335E-1
1.447851562E4,9.741667133E-3
1.447998047E4,1.449126753E-1
1.448144531E4,1.111181883E-1
1.448291016E4,4.259844081E-2
1.448437500E4,5.699335045E-2
1.448583984E4,6.517717606E-2
1.448730469E4,9.907276375E-2
1.448876953E4,3.899021878E-2
1.449023438E4,5.037511080E-2
1.449169922E4,1.165278300E-1
1.449316406E4,2.136567620E-2
1.449462891E4,9.887446197E-2
1.449609375E4,7.345881496E-2
1.449755859E4,4.064117498E-2
1.449902344E4,1.130560304E-1
1.450048828E4,3.787131988E-2
1.450195312E4,4.234055695E-2
1.450341797E4,9.263360427E-2
1.450488281E4,8.736559451E-2
1.450634766E4,3.575325406E-2
1.450781250E4,1.350890307E-1
1.450927734E4,1.133850176E-1
1.451074219E4,5.847478201E-2
1.451220703E4,1.033428769E-1
1.451367188E4,8.774808100E-2
1.451513672E4,1.018340479E-1
1.451660156E4,9.255992563E-2
1.451806641E4,5.329632198E-2
1.451953125E4,4.835284092E-2
1.452099609E4,5.357064271E-2
1.452246094E4,6.716321406E-2
1.452392578E4,5.829451764E-2
1.452539062E4,3.314551390E-2
1.452685547E4,5.914370302E-2
1.452832031E4,8.425772617E-2
1.452978516E4,1.161738359E-1
1.453125000E4,1.938931909E-1
1.453271484E4,1.311297386E-1
1.453417969E4,1.516955998E-1
1.453564453E4,1.364656797E-1
1.453710938E4,4.101904086E-2
1.453857422E4,1.239524875E-1
1.454003906E4,1.298962360E-1
1.454150391E4,1.339394062E-1
1.454296875E4,9.142190614E-2
1.454443359E4,1.121505803E-1
1.454589844E4,7.560819125E-2
1.454736328E4,7.315060340E-2
1.454882812E4,4.672254627E-2
1.455029297E4,1.244669991E-1
1.455175781E4,3.438594118E-2
1.455322266E4,9.167363499E-2
1.455468750E4,7.504125194E-2
1.455615234E4,1.236396439E-1
1.455761719E4,1.064913797E-1
1.455908203E4,1.597319536E-1
1.456054688E4,2.465360307E-2
1.456201172E4,2.038592994E-1
1.456347656E4,1.549242332E-2
1.456494141E4,1.275261665E-2
1.456640625E4,4.924120048E-2
1.456787109E4,1.708781929E-1
1.456933594E4,6.594078312E-2
1.457080078E4,5.127714976E-2
1.457226562E4,7.789858374E-2
1.457373047E4,1.617675110E-2
1.457519531E4,4.579438503E-2
1.457666016E4,3.490375137E-3
1.457812500E4,7.216678695E-2
1.457958984E4,5.230164642E-2
1.458105469E4,8.750629446E-2
1.458251953E4,3.924010413E-2
1.458398438E4,5.399129740E-2
1.458544922E4,1.017799426E-1
1.458691406E4,6.177997523E-2
1.458837891E4,7.477845264E-2
1.458984375E4,3.250133810E-2
1.459130859E4,9.841566183E-2
1.459277344E4,1.180522483E-1
1.459423828E4,1.089496159E-1
1.459570312E4,9.753430347E-2
1.459716797E4,1.788552715E-1
1.459863281E4,1.657015290E-1
1.460009766E4,1.917818537E-1
1.460156250E4,1.432242209E-1
1.460302734E4,2.069110928E-1
1.460449219E4,1.087795717E-1
1.460595703E4,1.414434815E-1
1.460742188E4,4.590385768E-2
1.460888672E4,6.031679043E-2
1.461035156E4,1.501717685E-1
1.461181641E4,1.469432623E-2
1.461328125E4,7.003949376E-2
1.461474609E4,8.075383763E-2
1.461621094E4,4.665720233E-2
1.461767578E4,5.758276056E-2
1.461914062E4,1.729248760E-1
1.462060547E4,1.114905211E-1
1.462207031E4,3.742947021E-2
1.462353516E4,3.396472522E-2
1.462500000E4,1.042523546E-1
1.462646484E4,6.595727091E-2
1.462792969E4,3.767967050E-2
1.462939453E4,4.668254170E-2
1.463085938E4,1.034645029E-1
1.463232422E4,1.599507817E-1
1.463378906E4,4.526965035E-2
1.463525391E4,3.068722572E-2
1.463671875E4,7.452877251E-2
1.463818359E4,7.956613779E-2
1.463964844E4,1.079531962E-1
1.464111328E4,1.429476680E-1
1.464257812E4,1.555361602E-1
1.464404297E4,1.859283956E-1
1.464550781E4,1.461946633E-1
1.464697266E4,9.757000661E-2
1.464843750E4,1.546637319E-1
1.464990234E4,3.396780478E-2
1.465136719E4,1.521599733E-1
1.465283203E4,6.015391587E-2
1.465429688E4,7.428270751E-2
1.465576172E4,1.040699068E-1
1.465722656E4,8.974602674E-2
1.465869141E4,5.787641699E-2
1.466015625E4,2.791644317E-2
1.466162109E4,6.333757528E-2
1.466308594E4,9.819852328E-2
1.466455078E4,7.923968256E-2
1.466601562E4,3.043890305E-2
1.466748047E4,4.019387649E-2
1.466894531E4,1.185528783E-1
1.467041016E4,6.711128225E-2
1.467187500E4,4.343524920E-2
1.467333984E4,3.523029363E-2
1.467480469E4,9.819772417E-2
1.467626953E4,7.306368494E-2
1.467773438E4,9.543285226E-2
1.467919922E4,1.267230444E-1
1.468066406E4,7.064342720E-2
1.468212891E4,8.554329317E-2
1.468359375E4,7.402586595E-2
1.468505859E4,8.183346236E-2
1.468652344E4,1.193727155E-1
1.468798828E4,7.629893308E-2
1.468945312E4,1.223650609E-1
1.469091797E4,1.387503894E-1
1.469238281E4,6.540195038E-2
1.469384766E4,4.457619448E-2
1.469531250E4,5.015449084E-2
1.469677734E4,1.422581964E-1
1.469824219E4,4.374570298E-2
1.469970703E4,5.275873992E-2
1.470117188E4,3.531702681E-2
1.470263672E4,8.549537208E-2
1.470410156E4,5.313957228E-2
1.470556641E4,4.158187137E-2
1.470703125E4,5.402597705E-2
1.470849609E4,2.456122502E-2
1.470996094E4,6.761995454E-2
1.471142578E4,1.145387982E-1
1.471289062E4,1.237841557E-1
1.471435547E4,1.074801666E-1
1.471582031E4,5.332984417E-2
1.471728516E4,1.495950506E-1
1.471875000E4,8.461524400E-2
1.472021484E4,6.433392821E-2
