"Time (s)","Recording (a.u.)"
4.065625000E-1,6.103515625E-5
4.065833333E-1,8.544921875E-4
4.066041667E-1,8.850097656E-4
4.066250000E-1,3.356933594E-4
4.066458333E-1,-6.408691406E-4
4.066666667E-1,-1.770019531E-3
4.066875000E-1,-2.502441406E-3
4.067083333E-1,-3.051757812E-4
4.067291667E-1,3.051757812E-4
4.067500000E-1,1.556396484E-3
4.067708333E-1,2.441406250E-3
4.067916667E-1,4.089355469E-3
4.068125000E-1,4.608154297E-3
4.068333333E-1,5.462646484E-3
4.068541667E-1,5.676269531E-3
4.068750000E-1,3.814697266E-3
4.068958333E-1,3.509521484E-3
4.069166667E-1,1.770019531E-3
4.069375000E-1,7.934570312E-4
4.069583333E-1,9.155273438E-5
4.069791667E-1,1.525878906E-4
4.070000000E-1,3.356933594E-4
4.070208333E-1,0.000000000E0
4.070416667E-1,3.051757812E-5
4.070625000E-1,-2.746582031E-4
4.070833333E-1,-4.882812500E-4
4.071041667E-1,-2.746582031E-4
4.071250000E-1,-3.051757812E-4
4.071458333E-1,-1.525878906E-4
4.071666667E-1,1.922607422E-3
4.071875000E-1,1.403808594E-3
4.072083333E-1,1.922607422E-3
4.072291667E-1,2.471923828E-3
4.072500000E-1,2.349853516E-3
4.072708333E-1,2.380371094E-3
4.072916667E-1,9.460449219E-4
4.073125000E-1,1.495361328E-3
4.073333333E-1,9.765625000E-4
4.073541667E-1,6.103515625E-4
4.073750000E-1,2.136230469E-4
4.073958333E-1,5.493164062E-4
4.074166667E-1,1.098632812E-3
4.074375000E-1,9.460449219E-4
4.074583333E-1,2.532958984E-3
4.074791667E-1,2.807617188E-3
4.075000000E-1,2.807617188E-3
4.075208333E-1,2.441406250E-3
4.075416667E-1,7.019042969E-4
4.075625000E-1,7.019042969E-4
4.075833333E-1,3.662109375E-4
4.076041667E-1,1.525878906E-4
4.076250000E-1,-1.831054688E-4
4.076458333E-1,-2.441406250E-4
4.076666667E-1,6.103515625E-5
4.076875000E-1,-6.103515625E-5
4.077083333E-1,3.356933594E-4
4.077291667E-1,4.577636719E-4
4.077500000E-1,4.882812500E-4
4.077708333E-1,5.187988281E-4
4.077916667E-1,8.239746094E-4
4.078125000E-1,1.556396484E-3
4.078333333E-1,1.739501953E-3
4.078541667E-1,1.892089844E-3
4.078750000E-1,-3.051757812E-5
4.078958333E-1,-1.617431641E-3
4.079166667E-1,-2.014160156E-3
4.079375000E-1,-3.234863281E-3
4.079583333E-1,-1.861572266E-3
4.079791667E-1,-1.983642578E-3
4.080000000E-1,-1.556396484E-3
4.080208333E-1,-6.408691406E-4
4.080416667E-1,-5.493164062E-4
4.080625000E-1,4.882812500E-4
4.080833333E-1,1.342773438E-3
4.081041667E-1,1.739501953E-3
4.081250000E-1,2.075195312E-3
4.081458333E-1,2.655029297E-3
4.081666667E-1,1.983642578E-3
4.081875000E-1,2.227783203E-3
4.082083333E-1,1.800537109E-3
4.082291667E-1,1.373291016E-3
4.082500000E-1,2.441406250E-3
4.082708333E-1,1.922607422E-3
4.082916667E-1,2.624511719E-3
4.083125000E-1,1.922607422E-3
4.083333333E-1,3.295898438E-3
4.083541667E-1,2.960205078E-3
4.083750000E-1,2.563476562E-3
4.083958333E-1,4.089355469E-3
4.084166667E-1,2.319335938E-3
4.084375000E-1,3.356933594E-3
4.084583333E-1,1.068115234E-3
4.084791667E-1,6.713867188E-4
4.085000000E-1,9.155273438E-5
4.085208333E-1,-5.187988281E-4
4.085416667E-1,8.544921875E-4
4.085625000E-1,3.051757812E-5
4.085833333E-1,1.037597656E-3
4.086041667E-1,-6.103515625E-5
4.086250000E-1,6.408691406E-4
4.086458333E-1,5.187988281E-4
4.086666667E-1,2.136230469E-4
4.086875000E-1,5.798339844E-4
4.087083333E-1,-9.155273438E-5
4.087291667E-1,-7.324218750E-4
4.087500000E-1,-1.220703125E-3
4.087708333E-1,-1.159667969E-3
4.087916667E-1,-2.044677734E-3
4.088125000E-1,-2.075195312E-3
4.088333333E-1,-1.922607422E-3
4.088541667E-1,-3.448486328E-3
4.088750000E-1,-3.570556641E-3
4.088958333E-1,-2.807617188E-3
4.089166667E-1,-3.479003906E-3
4.089375000E-1,-2.258300781E-3
4.089583333E-1,-3.143310547E-3
4.089791667E-1,-3.387451172E-3
4.090000000E-1,-3.906250000E-3
4.090208333E-1,-4.974365234E-3
4.090416667E-1,-4.180908203E-3
4.090625000E-1,-4.821777344E-3
4.090833333E-1,-3.417968750E-3
4.091041667E-1,-3.479003906E-3
4.091250000E-1,-3.784179688E-3
4.091458333E-1,-2.014160156E-3
4.091666667E-1,-2.746582031E-3
4.091875000E-1,-1.525878906E-3
4.092083333E-1,-2.441406250E-3
4.092291667E-1,-2.441406250E-3
4.092500000E-1,-9.765625000E-4
4.092708333E-1,-7.629394531E-4
4.092916667E-1,1.007080078E-3
4.093125000E-1,7.629394531E-4
4.093333333E-1,2.441406250E-3
4.093541667E-1,2.593994141E-3
4.093750000E-1,2.014160156E-3
4.093958333E-1,2.990722656E-3
4.094166667E-1,2.777099609E-3
4.094375000E-1,3.112792969E-3
4.094583333E-1,1.281738281E-3
4.094791667E-1,9.765625000E-4
4.095000000E-1,6.103515625E-4
4.095208333E-1,-3.356933594E-4
4.095416667E-1,-3.356933594E-4
4.095625000E-1,-1.953125000E-3
4.095833333E-1,-1.770019531E-3
4.096041667E-1,-3.448486328E-3
4.096250000E-1,-2.593994141E-3
4.096458333E-1,-1.922607422E-3
4.096666667E-1,-6.408691406E-4
4.096875000E-1,6.103515625E-4
4.097083333E-1,2.136230469E-4
4.097291667E-1,-7.934570312E-4
4.097500000E-1,-2.044677734E-3
4.097708333E-1,-2.868652344E-3
4.097916667E-1,-3.967285156E-3
4.098125000E-1,-3.326416016E-3
4.098333333E-1,-3.723144531E-3
4.098541667E-1,-2.716064453E-3
4.098750000E-1,-2.563476562E-3
4.098958333E-1,-3.601074219E-3
4.099166667E-1,-3.967285156E-3
4.099375000E-1,-3.845214844E-3
4.099583333E-1,-3.082275391E-3
4.099791667E-1,-4.089355469E-3
4.100000000E-1,-3.997802734E-3
4.100208333E-1,-4.486083984E-3
4.100416667E-1,-4.302978516E-3
4.100625000E-1,-3.295898438E-3
4.100833333E-1,-3.784179688E-3
4.101041667E-1,-1.647949219E-3
4.101250000E-1,-2.319335938E-3
4.101458333E-1,-1.739501953E-3
4.101666667E-1,-7.324218750E-4
4.101875000E-1,-1.159667969E-3
4.102083333E-1,3.051757812E-4
4.102291667E-1,-1.312255859E-3
4.102500000E-1,-1.220703125E-4
4.102708333E-1,-8.239746094E-4
4.102916667E-1,-7.629394531E-4
4.103125000E-1,2.746582031E-4
4.103333333E-1,-1.464843750E-3
4.103541667E-1,1.007080078E-3
4.103750000E-1,1.007080078E-3
4.103958333E-1,1.556396484E-3
4.104166667E-1,2.838134766E-3
4.104375000E-1,2.471923828E-3
4.104583333E-1,2.838134766E-3
4.104791667E-1,1.800537109E-3
4.105000000E-1,8.850097656E-4
4.105208333E-1,6.103515625E-4
4.105416667E-1,2.136230469E-4
4.105625000E-1,7.324218750E-4
4.105833333E-1,7.019042969E-4
4.106041667E-1,3.051757812E-4
4.106250000E-1,3.662109375E-4
4.106458333E-1,-8.544921875E-4
4.106666667E-1,-2.044677734E-3
4.106875000E-1,-1.617431641E-3
4.107083333E-1,-2.166748047E-3
4.107291667E-1,-1.525878906E-4
4.107500000E-1,9.460449219E-4
4.107708333E-1,1.220703125E-3
4.107916667E-1,1.525878906E-3
4.108125000E-1,9.155273438E-4
4.108333333E-1,1.770019531E-3
4.108541667E-1,1.831054688E-4
4.108750000E-1,1.220703125E-4
4.108958333E-1,-3.662109375E-4
4.109166667E-1,-1.831054688E-4
4.109375000E-1,4.577636719E-4
4.109583333E-1,-9.155273438E-5
4.109791667E-1,1.525878906E-3
4.110000000E-1,2.288818359E-3
4.110208333E-1,2.838134766E-3
4.110416667E-1,1.831054688E-3
4.110625000E-1,2.380371094E-3
4.110833333E-1,2.166748047E-3
4.111041667E-1,1.678466797E-3
4.111250000E-1,2.227783203E-3
4.111458333E-1,2.166748047E-3
4.111666667E-1,2.807617188E-3
4.111875000E-1,2.990722656E-3
4.112083333E-1,3.692626953E-3
4.112291667E-1,4.425048828E-3
4.112500000E-1,5.859375000E-3
4.112708333E-1,5.584716797E-3
4.112916667E-1,5.462646484E-3
4.113125000E-1,5.981445312E-3
4.113333333E-1,4.486083984E-3
4.113541667E-1,4.791259766E-3
4.113750000E-1,4.699707031E-3
4.113958333E-1,3.753662109E-3
4.114166667E-1,3.631591797E-3
4.114375000E-1,1.647949219E-3
4.114583333E-1,1.281738281E-3
4.114791667E-1,2.441406250E-4
4.115000000E-1,6.408691406E-4
4.115208333E-1,2.746582031E-4
4.115416667E-1,-1.220703125E-4
4.115625000E-1,1.983642578E-3
4.115833333E-1,-9.765625000E-4
4.116041667E-1,-3.662109375E-4
4.116250000E-1,-2.380371094E-3
4.116458333E-1,-3.875732422E-3
4.116666667E-1,-4.180908203E-3
4.116875000E-1,-4.852294922E-3
4.117083333E-1,-4.455566406E-3
4.117291667E-1,-5.065917969E-3
4.117500000E-1,-4.058837891E-3
4.117708333E-1,-4.425048828E-3
4.117916667E-1,-3.692626953E-3
4.118125000E-1,-2.990722656E-3
4.118333333E-1,-2.471923828E-3
4.118541667E-1,-2.868652344E-3
4.118750000E-1,-2.136230469E-3
4.118958333E-1,-2.227783203E-3
4.119166667E-1,-2.197265625E-3
4.119375000E-1,-1.831054688E-3
4.119583333E-1,-1.129150391E-3
4.119791667E-1,-1.525878906E-4
4.120000000E-1,-6.103515625E-4
4.120208333E-1,3.662109375E-4
4.120416667E-1,1.220703125E-4
4.120625000E-1,4.272460938E-4
4.120833333E-1,1.220703125E-4
4.121041667E-1,-2.746582031E-4
4.121250000E-1,-5.187988281E-4
4.121458333E-1,-1.159667969E-3
4.121666667E-1,-5.187988281E-4
4.121875000E-1,-4.882812500E-4
4.122083333E-1,-1.831054688E-4
4.122291667E-1,4.882812500E-4
4.122500000E-1,-9.460449219E-4
4.122708333E-1,-3.967285156E-4
4.122916667E-1,-8.850097656E-4
4.123125000E-1,-1.831054688E-3
4.123333333E-1,-8.850097656E-4
4.123541667E-1,-1.678466797E-3
4.123750000E-1,1.525878906E-4
4.123958333E-1,-3.051757812E-5
4.124166667E-1,1.251220703E-3
4.124375000E-1,1.007080078E-3
4.124583333E-1,5.187988281E-4
4.124791667E-1,1.831054688E-3
4.125000000E-1,6.713867188E-4
4.125208333E-1,1.129150391E-3
4.125416667E-1,7.324218750E-4
4.125625000E-1,3.356933594E-4
4.125833333E-1,1.525878906E-4
4.126041667E-1,1.007080078E-3
4.126250000E-1,9.765625000E-4
4.126458333E-1,6.713867188E-4
4.126666667E-1,5.798339844E-4
4.126875000E-1,1.007080078E-3
4.127083333E-1,1.342773438E-3
4.127291667E-1,2.197265625E-3
4.127500000E-1,3.417968750E-3
4.127708333E-1,4.364013672E-3
4.127916667E-1,3.814697266E-3
4.128125000E-1,3.143310547E-3
4.128333333E-1,2.441406250E-3
4.128541667E-1,1.770019531E-3
4.128750000E-1,1.556396484E-3
4.128958333E-1,1.831054688E-3
4.129166667E-1,2.685546875E-3
4.129375000E-1,3.692626953E-3
4.129583333E-1,4.974365234E-3
4.129791667E-1,5.615234375E-3
4.130000000E-1,6.561279297E-3
4.130208333E-1,5.889892578E-3
4.130416667E-1,4.852294922E-3
4.130625000E-1,3.234863281E-3
4.130833333E-1,1.770019531E-3
4.131041667E-1,1.190185547E-3
4.131250000E-1,-3.051757812E-4
4.131458333E-1,-3.356933594E-4
4.131666667E-1,-9.765625000E-4
4.131875000E-1,-1.190185547E-3
4.132083333E-1,-7.019042969E-4
4.132291667E-1,-1.129150391E-3
4.132500000E-1,-1.831054688E-4
4.132708333E-1,-3.051757812E-4
4.132916667E-1,-8.239746094E-4
4.133125000E-1,-1.403808594E-3
4.133333333E-1,-8.850097656E-4
4.133541667E-1,-8.239746094E-4
4.133750000E-1,-6.103515625E-4
4.133958333E-1,-2.136230469E-4
4.134166667E-1,-9.155273438E-4
4.134375000E-1,-2.410888672E-3
4.134583333E-1,-3.723144531E-3
4.134791667E-1,-4.791259766E-3
4.135000000E-1,-5.523681641E-3
4.135208333E-1,-5.615234375E-3
4.135416667E-1,-5.767822266E-3
4.135625000E-1,-5.676269531E-3
4.135833333E-1,-5.615234375E-3
4.136041667E-1,-5.401611328E-3
4.136250000E-1,-4.150390625E-3
4.136458333E-1,-3.723144531E-3
4.136666667E-1,-2.929687500E-3
4.136875000E-1,-1.312255859E-3
4.137083333E-1,-6.103515625E-4
4.137291667E-1,1.434326172E-3
4.137500000E-1,1.770019531E-3
4.137708333E-1,4.577636719E-4
4.137916667E-1,7.629394531E-4
4.138125000E-1,-1.312255859E-3
4.138333333E-1,-1.708984375E-3
4.138541667E-1,-1.861572266E-3
4.138750000E-1,-4.241943359E-3
4.138958333E-1,-3.753662109E-3
4.139166667E-1,-4.669189453E-3
4.139375000E-1,-3.265380859E-3
4.139583333E-1,-2.349853516E-3
4.139791667E-1,-5.493164062E-4
4.140000000E-1,5.187988281E-4
4.140208333E-1,7.629394531E-4
4.140416667E-1,6.713867188E-4
4.140625000E-1,4.882812500E-4
4.140833333E-1,6.713867188E-4
4.141041667E-1,6.103515625E-5
4.141250000E-1,3.967285156E-4
4.141458333E-1,-1.892089844E-3
4.141666667E-1,-2.075195312E-3
4.141875000E-1,-3.356933594E-3
4.142083333E-1,-3.387451172E-3
4.142291667E-1,-1.831054688E-3
4.142500000E-1,-2.471923828E-3
4.142708333E-1,-1.647949219E-3
4.142916667E-1,-2.380371094E-3
4.143125000E-1,-2.197265625E-3
4.143333333E-1,-2.716064453E-3
4.143541667E-1,-3.021240234E-3
4.143750000E-1,-2.319335938E-3
4.143958333E-1,-3.875732422E-3
4.144166667E-1,-3.967285156E-3
4.144375000E-1,-3.784179688E-3
4.144583333E-1,-3.570556641E-3
4.144791667E-1,-2.777099609E-3
4.145000000E-1,-3.723144531E-3
4.145208333E-1,-2.990722656E-3
4.145416667E-1,-2.838134766E-3
4.145625000E-1,-1.770019531E-3
4.145833333E-1,-1.953125000E-3
4.146041667E-1,-1.983642578E-3
4.146250000E-1,-1.220703125E-3
4.146458333E-1,-2.014160156E-3
4.146666667E-1,-9.765625000E-4
4.146875000E-1,-5.493164062E-4
4.147083333E-1,-1.525878906E-4
4.147291667E-1,5.798339844E-4
4.147500000E-1,3.662109375E-4
4.147708333E-1,4.882812500E-4
4.147916667E-1,-3.051757812E-4
4.148125000E-1,-7.934570312E-4
4.148333333E-1,-3.967285156E-4
4.148541667E-1,-5.187988281E-4
4.148750000E-1,1.159667969E-3
4.148958333E-1,1.922607422E-3
4.149166667E-1,2.136230469E-3
4.149375000E-1,2.197265625E-3
4.149583333E-1,5.798339844E-4
4.149791667E-1,6.713867188E-4
4.150000000E-1,7.934570312E-4
4.150208333E-1,3.051757812E-4
4.150416667E-1,-1.831054688E-4
4.150625000E-1,-1.373291016E-3
4.150833333E-1,-7.629394531E-4
4.151041667E-1,-6.103515625E-5
4.151250000E-1,4.882812500E-4
4.151458333E-1,2.746582031E-3
4.151666667E-1,4.180908203E-3
4.151875000E-1,5.218505859E-3
4.152083333E-1,6.011962891E-3
4.152291667E-1,5.706787109E-3
4.152500000E-1,5.523681641E-3
4.152708333E-1,4.272460938E-3
4.152916667E-1,4.425048828E-3
4.153125000E-1,5.065917969E-3
4.153333333E-1,5.279541016E-3
4.153541667E-1,5.096435547E-3
4.153750000E-1,5.706787109E-3
4.153958333E-1,4.638671875E-3
4.154166667E-1,3.112792969E-3
4.154375000E-1,3.173828125E-3
4.154583333E-1,3.204345703E-3
4.154791667E-1,3.509521484E-3
4.155000000E-1,2.929687500E-3
4.155208333E-1,3.784179688E-3
4.155416667E-1,2.380371094E-3
4.155625000E-1,1.770019531E-3
4.155833333E-1,1.434326172E-3
4.156041667E-1,3.051757812E-4
4.156250000E-1,9.155273438E-4
4.156458333E-1,-5.493164062E-4
4.156666667E-1,5.493164062E-4
4.156875000E-1,8.544921875E-4
4.157083333E-1,7.019042969E-4
4.157291667E-1,6.713867188E-4
4.157500000E-1,1.068115234E-3
4.157708333E-1,7.324218750E-4
4.157916667E-1,-1.220703125E-4
4.158125000E-1,5.798339844E-4
4.158333333E-1,6.103515625E-5
4.158541667E-1,1.525878906E-3
4.158750000E-1,1.434326172E-3
4.158958333E-1,2.410888672E-3
4.159166667E-1,2.777099609E-3
4.159375000E-1,2.716064453E-3
4.159583333E-1,2.075195312E-3
4.159791667E-1,1.495361328E-3
4.160000000E-1,2.624511719E-3
4.160208333E-1,2.105712891E-3
4.160416667E-1,2.593994141E-3
4.160625000E-1,1.922607422E-3
4.160833333E-1,2.166748047E-3
4.161041667E-1,3.143310547E-3
4.161250000E-1,3.356933594E-3
4.161458333E-1,3.356933594E-3
4.161666667E-1,1.861572266E-3
4.161875000E-1,2.166748047E-3
4.162083333E-1,2.868652344E-3
4.162291667E-1,4.058837891E-3
4.162500000E-1,3.875732422E-3
4.162708333E-1,5.401611328E-3
4.162916667E-1,6.103515625E-3
4.163125000E-1,4.394531250E-3
4.163333333E-1,3.997802734E-3
4.163541667E-1,2.258300781E-3
4.163750000E-1,1.770019531E-3
4.163958333E-1,2.593994141E-3
4.164166667E-1,2.349853516E-3
4.164375000E-1,2.807617188E-3
4.164583333E-1,3.112792969E-3
4.164791667E-1,3.021240234E-3
4.165000000E-1,2.014160156E-3
4.165208333E-1,1.647949219E-3
4.165416667E-1,2.136230469E-4
4.165625000E-1,-4.882812500E-4
4.165833333E-1,-1.159667969E-3
4.166041667E-1,-2.777099609E-3
4.166250000E-1,-2.075195312E-3
4.166458333E-1,-2.777099609E-3
4.166666667E-1,-2.410888672E-3
4.166875000E-1,-2.044677734E-3
4.167083333E-1,-3.082275391E-3
4.167291667E-1,-1.159667969E-3
4.167500000E-1,-7.629394531E-4
4.167708333E-1,-7.934570312E-4
4.167916667E-1,-7.019042969E-4
4.168125000E-1,-1.190185547E-3
4.168333333E-1,-1.434326172E-3
4.168541667E-1,-2.532958984E-3
4.168750000E-1,-1.251220703E-3
4.168958333E-1,-2.014160156E-3
4.169166667E-1,-1.251220703E-3
4.169375000E-1,-1.068115234E-3
4.169583333E-1,-1.983642578E-3
4.169791667E-1,-7.019042969E-4
4.170000000E-1,-8.544921875E-4
4.170208333E-1,-3.356933594E-4
4.170416667E-1,-3.051757812E-4
4.170625000E-1,-9.155273438E-4
4.170833333E-1,-7.629394531E-4
4.171041667E-1,-1.739501953E-3
4.171250000E-1,-2.624511719E-3
4.171458333E-1,-2.685546875E-3
4.171666667E-1,-2.593994141E-3
4.171875000E-1,-2.593994141E-3
4.172083333E-1,-3.051757812E-3
4.172291667E-1,-1.831054688E-3
4.172500000E-1,-2.868652344E-3
4.172708333E-1,-2.868652344E-3
4.172916667E-1,-2.716064453E-3
4.173125000E-1,-3.570556641E-3
4.173333333E-1,-3.082275391E-3
4.173541667E-1,-3.417968750E-3
4.173750000E-1,-2.075195312E-3
4.173958333E-1,-2.593994141E-3
4.174166667E-1,-3.845214844E-3
4.174375000E-1,-3.753662109E-3
4.174583333E-1,-4.211425781E-3
4.174791667E-1,-4.302978516E-3
4.175000000E-1,-3.723144531E-3
4.175208333E-1,-4.455566406E-3
4.175416667E-1,-4.241943359E-3
4.175625000E-1,-4.913330078E-3
4.175833333E-1,-4.638671875E-3
4.176041667E-1,-4.058837891E-3
4.176250000E-1,-5.187988281E-3
4.176458333E-1,-3.814697266E-3
4.176666667E-1,-3.387451172E-3
4.176875000E-1,-1.434326172E-3
4.177083333E-1,-9.155273438E-5
4.177291667E-1,-3.662109375E-4
4.177500000E-1,1.495361328E-3
4.177708333E-1,2.532958984E-3
4.177916667E-1,3.814697266E-3
4.178125000E-1,3.204345703E-3
4.178333333E-1,3.448486328E-3
4.178541667E-1,3.570556641E-3
4.178750000E-1,3.295898438E-3
4.178958333E-1,4.058837891E-3
4.179166667E-1,4.455566406E-3
4.179375000E-1,5.218505859E-3
4.179583333E-1,3.997802734E-3
4.179791667E-1,2.655029297E-3
4.180000000E-1,1.770019531E-3
4.180208333E-1,1.770019531E-3
4.180416667E-1,1.861572266E-3
4.180625000E-1,1.464843750E-3
4.180833333E-1,1.281738281E-3
4.181041667E-1,3.051757812E-4
4.181250000E-1,-3.967285156E-4
4.181458333E-1,5.187988281E-4
4.181666667E-1,1.220703125E-4
4.181875000E-1,-7.019042969E-4
4.182083333E-1,-1.525878906E-4
4.182291667E-1,2.441406250E-4
4.182500000E-1,-2.136230469E-4
4.182708333E-1,-9.155273438E-4
4.182916667E-1,-7.934570312E-4
4.183125000E-1,-1.922607422E-3
4.183333333E-1,-1.129150391E-3
4.183541667E-1,-1.708984375E-3
4.183750000E-1,-1.220703125E-3
4.183958333E-1,7.934570312E-4
4.184166667E-1,1.403808594E-3
4.184375000E-1,3.784179688E-3
4.184583333E-1,3.601074219E-3
4.184791667E-1,3.753662109E-3
4.185000000E-1,3.326416016E-3
4.185208333E-1,2.075195312E-3
4.185416667E-1,1.403808594E-3
4.185625000E-1,-2.746582031E-4
4.185833333E-1,-6.713867188E-4
4.186041667E-1,-7.934570312E-4
4.186250000E-1,-1.037597656E-3
4.186458333E-1,-1.342773438E-3
4.186666667E-1,-1.434326172E-3
4.186875000E-1,-1.159667969E-3
4.187083333E-1,-7.934570312E-4
4.187291667E-1,-1.007080078E-3
4.187500000E-1,-1.770019531E-3
4.187708333E-1,-2.532958984E-3
4.187916667E-1,-3.936767578E-3
4.188125000E-1,-5.584716797E-3
4.188333333E-1,-6.347656250E-3
4.188541667E-1,-5.920410156E-3
4.188750000E-1,-5.310058594E-3
4.188958333E-1,-3.814697266E-3
4.189166667E-1,-2.227783203E-3
4.189375000E-1,-1.831054688E-4
4.189583333E-1,1.068115234E-3
4.189791667E-1,1.800537109E-3
4.190000000E-1,1.831054688E-3
4.190208333E-1,7.019042969E-4
4.190416667E-1,7.934570312E-4
4.190625000E-1,-2.746582031E-4
4.190833333E-1,-1.617431641E-3
4.191041667E-1,-7.324218750E-4
4.191250000E-1,-1.098632812E-3
4.191458333E-1,-5.798339844E-4
4.191666667E-1,-8.239746094E-4
4.191875000E-1,-1.037597656E-3
4.192083333E-1,4.882812500E-4
4.192291667E-1,-6.103515625E-4
4.192500000E-1,4.882812500E-4
4.192708333E-1,-1.312255859E-3
4.192916667E-1,-2.990722656E-3
4.193125000E-1,-3.448486328E-3
4.193333333E-1,-5.187988281E-3
4.193541667E-1,-4.241943359E-3
4.193750000E-1,-3.570556641E-3
4.193958333E-1,-3.662109375E-4
4.194166667E-1,1.525878906E-4
4.194375000E-1,1.495361328E-3
4.194583333E-1,2.136230469E-3
4.194791667E-1,2.746582031E-3
4.195000000E-1,4.486083984E-3
4.195208333E-1,4.241943359E-3
4.195416667E-1,5.737304688E-3
4.195625000E-1,5.187988281E-3
4.195833333E-1,6.195068359E-3
4.196041667E-1,4.333496094E-3
4.196250000E-1,3.112792969E-3
4.196458333E-1,2.777099609E-3
4.196666667E-1,1.403808594E-3
4.196875000E-1,1.617431641E-3
4.197083333E-1,-9.155273438E-5
4.197291667E-1,0.000000000E0
4.197500000E-1,-1.525878906E-4
4.197708333E-1,8.544921875E-4
4.197916667E-1,-3.051757812E-4
4.198125000E-1,-5.493164062E-4
4.198333333E-1,1.220703125E-4
4.198541667E-1,-1.037597656E-3
4.198750000E-1,-7.934570312E-4
4.198958333E-1,-1.983642578E-3
4.199166667E-1,-1.373291016E-3
4.199375000E-1,-1.007080078E-3
4.199583333E-1,-9.155273438E-4
4.199791667E-1,-4.272460938E-4
4.200000000E-1,1.220703125E-3
4.200208333E-1,1.342773438E-3
4.200416667E-1,1.281738281E-3
4.200625000E-1,-1.525878906E-4
4.200833333E-1,-1.403808594E-3
4.201041667E-1,-1.037597656E-3
4.201250000E-1,-1.281738281E-3
4.201458333E-1,-7.324218750E-4
4.201666667E-1,-9.765625000E-4
4.201875000E-1,1.525878906E-4
4.202083333E-1,5.798339844E-4
4.202291667E-1,9.765625000E-4
4.202500000E-1,1.953125000E-3
4.202708333E-1,1.708984375E-3
4.202916667E-1,1.464843750E-3
4.203125000E-1,1.037597656E-3
4.203333333E-1,1.007080078E-3
4.203541667E-1,9.155273438E-4
4.203750000E-1,6.103515625E-4
4.203958333E-1,4.272460938E-4
4.204166667E-1,-1.831054688E-4
4.204375000E-1,2.136230469E-4
4.204583333E-1,5.187988281E-4
4.204791667E-1,1.403808594E-3
4.205000000E-1,1.770019531E-3
4.205208333E-1,1.403808594E-3
4.205416667E-1,1.434326172E-3
4.205625000E-1,1.831054688E-4
4.205833333E-1,6.713867188E-4
4.206041667E-1,3.356933594E-4
4.206250000E-1,-5.493164062E-4
4.206458333E-1,5.798339844E-4
4.206666667E-1,2.441406250E-4
4.206875000E-1,4.577636719E-4
4.207083333E-1,8.850097656E-4
4.207291667E-1,-1.068115234E-3
4.207500000E-1,-1.159667969E-3
4.207708333E-1,-1.739501953E-3
4.207916667E-1,-1.922607422E-3
4.208125000E-1,-1.373291016E-3
4.208333333E-1,-1.770019531E-3
4.208541667E-1,-1.312255859E-3
4.208750000E-1,-1.037597656E-3
4.208958333E-1,-5.187988281E-4
4.209166667E-1,-1.129150391E-3
4.209375000E-1,-2.105712891E-3
4.209583333E-1,-1.892089844E-3
4.209791667E-1,-1.098632812E-3
4.210000000E-1,-2.410888672E-3
4.210208333E-1,-2.532958984E-3
4.210416667E-1,-2.105712891E-3
4.210625000E-1,-3.051757812E-3
4.210833333E-1,-2.288818359E-3
4.211041667E-1,-2.441406250E-3
4.211250000E-1,-1.678466797E-3
4.211458333E-1,-4.882812500E-4
4.211666667E-1,-7.934570312E-4
4.211875000E-1,-1.281738281E-3
4.212083333E-1,-2.471923828E-3
4.212291667E-1,-3.906250000E-3
4.212500000E-1,-4.180908203E-3
4.212708333E-1,-4.577636719E-3
4.212916667E-1,-3.448486328E-3
4.213125000E-1,-3.173828125E-3
4.213333333E-1,-3.295898438E-3
4.213541667E-1,-2.197265625E-3
4.213750000E-1,-1.983642578E-3
4.213958333E-1,-2.197265625E-3
4.214166667E-1,-2.258300781E-3
4.214375000E-1,-3.448486328E-3
4.214583333E-1,-2.349853516E-3
4.214791667E-1,-1.647949219E-3
4.215000000E-1,-2.288818359E-3
4.215208333E-1,-1.312255859E-3
4.215416667E-1,-1.464843750E-3
